tweet,score
"['happi', ""mother'"", 'day', 'mommi', 'hope', 'good', 'day']",1.0
"['wonder', 'peopl', 'life', 'think', 'handl', 'small', 'dose', 'cud', 'everi', 'hour', 'everyday']",1.0
"['thank', 'appreci']",1.0
"[""grandma'"", 'place', 'mum', 'celebr', 'mother', 'day', 'gener', 'th', 'come']",1.0
"['sunni', 'day', 'go', 'stoneheng', 'parent', '...']",1.0
"['awekay', 'kewl', 'thanx']",1.0
"['nice', 'one']",1.0
"[""he'"", 'mess', 'ilov']",1.0
"['yucki', 'last', 'soccer', 'game', 'season', 'today', '...', 'tryout', 'start', 'friday']",1.0
"['sound', 'delici']",1.0
"['man', 'made', 'fat', 'ass', 'buger', 'mmm', 'tast', 'fuckin', 'delici', 'love', 'food', 'eat', 'feel', 'lol']",1.0
"['season', 'wire', 'done', 'kinda', 'weak', 'compar', 'first', 'season', 'expect', '...', 'still', 'good', 'though', 'season', 'come']",1.0
"[""that'"", 'friend', 'dati', 'e', 'could', 'total', 'lian', 'eina', 'gelli', 'zero', 'franci', ""we'll"", 'fit']",1.0
"['good', 'morn']",1.0
['awesom'],1.0
"['awesom', 'know', 'peopl', 'think', 'take', 'make', 'nashvil', 'offer', 'help', 'want']",1.0
"['nice', 'time', 'plenti', 'dream']",1.0
"['episod', 'amaz', '...', 'cri', 'saw', 'home', 'video', 'sooo', 'cute']",1.0
"['work', 'today', 'car', 'back', 'perfect', 'go', 'random', 'shop', 'later']",1.0
"['vampir', 'knight', 'music', 'feel', 'special', '..']",1.0
[],1.0
"['u', 'mean', 'vip', 'time', 'coz', 'kb', 'thingi', 'haha', '..']",1.0
"['go', 'get', 'watergun', 'tesco', 'today', 'haha', 'sunni']",1.0
"['ladi', 'water', 'pure', 'bs', 'rememb', 'enjoy', 'film']",1.0
"['love', 'broughti', 'ferri']",1.0
"['bbq', 'today']",1.0
"['sun', 'shin', '...', 'last']",1.0
"['oh', 'p', 'thank', 'much', 'flower', 'mr.akin', 'mamacita', 'love', 'yooou', 'papa', 'kevin', 'best', 'muuaah']",1.0
"['bump', 'dj', 'opu', 'drunk', 'car', 'lmao', 'act', 'like', 'u', 'know']",1.0
"['diy', ""i'm"", 'die', 'mg', 'cloth', 'black', '...', 'save', 'money']",1.0
"['joel', 'mchale', 'made', 'puyallup', 'fair', 'refer', 'soup', 'love', 'stuff', 'snuggl', 'bed', 'best', 'girl']",1.0
"['smarter', 'classier', 'perfect', 'im']",1.0
"['tidi', 'hoover', 'whole', 'flat', 'b', 'today', ""we'r"", 'head', 'german', 'bakeri', 'breakfast', 'follow', 'walk', 'park']",1.0
"['got', 'grubbi', 'paw', 'live', 'record', 'paramor', 'hear', 'better', 'chocol']",1.0
"['guten', 'morgen', 'good', 'morn']",1.0
"['somebodi', 'smuggl', 'sydney', ""i'll"", 'slave', 'etern']",1.0
"['fun', 'nite', '...', 'pleasantli', 'surpris']",1.0
"['mcfli', 'evolut', 'th', 'time', 'round']",1.0
"['woke', '...', 'feelin', 'lil', 'better']",1.0
"[""i'm"", 'still', 'mother', 'day', 'lunch', 'uncl', 'hous', 'nice', 'time']",1.0
[],1.0
"['happi', ""mother'"", 'day']",1.0
"['ever', 'met', 'guy', 'thatv', 'everyth', 'want', 'need', 'never', 'realli', 'went', 'w', ""g'nite"", 'daddi']",1.0
"['lmao', 'witti', 'wacko', '...', 'love']",1.0
"['lol', 'yeah', 'ima', 'mama', 'thank', 'happi', ""mama'"", 'day', 'laker', 'day', 'love']",1.0
"['wish', 'happi', ""mother'"", 'day', 'mother']",1.0
"['ultim', 'train', 'look', 'forward', 'sunset']",1.0
"['thank', 'hon', 'project', 'bra', 'start', 'today']",1.0
['support'],1.0
"['frist', 'post', '...', 'find', 'new', 'car', 'parent', 'excit']",1.0
"['look', 'like', 'yet', 'anoth', 'beauti', 'day', 'london']",1.0
"['thank', 'song', 'youï', '¿', '½', 'awesom', 'sing', 'along', 'day']",1.0
"[""can't"", 'ars', 'get', 'bed', 'hello', 'sunshin']",1.0
"['say', 'happi', ""mother'"", 'day', 'mom']",1.0
"['happi', ""mother'"", 'day', 'mother']",1.0
"['happi', ""mother'"", 'day', 'mom']",1.0
"['drunk', 'love', 'u', 'guy']",1.0
"['peter', 'bar', 'owner', 'work', 'way', 'beers-al', 'belgian', 'coffin', 'drinker', 'mort', 'subit']",1.0
"['thank', 'littl', 'girl', 'love', 'anim', 'ooh', 'aah', 'cute']",1.0
"['got', 'dark', 'red', 'hair', 'dye', 'go', 'get', 'bleach']",1.0
"['go', 'head', 'bed', 'final', '...', 'goodnight', 'hope', 'dream', 'consist', 'ravish', 'thing', 'zachari', 'quinto']",1.0
"['go', 'garden', 'centr', 'today', 'funn', ':/', 'current', 'drink', 'egyptian', 'spice', 'tea', 'watch', 'hollyoak']",1.0
"['noth', 'love', 'roll', 'long', 'night', 'boyfriend', 'kitti']",1.0
"['gonna', 'go', 'shower', 'goin', 'see', 'hannah', 'montana', 'laterz', 'woo', 'well', 'excit']",1.0
"['nkotb', 'world', 'best', 'place']",1.0
"['go', 'tweet', 'right', 'probabl', 'miss', 'good', 'one', 'last', 'hour']",1.0
"['offer', 'like']",1.0
"['woo', 'im', 'get', 'mine', 'monday', 'cant', 'wait', 'x']",1.0
"['lol', '...', 'think', 'safe', 'say', 'alon', 'think']",1.0
"['god', 'awesom', 'god', 'god', 'nd', 'th', 'th', 'chanc', '..', 'give', 'glori', 'nd', 'chanc', 'love', '..', 'still', 'stun']",1.0
"['shitload', 'fun', 'friend']",1.0
"['happi', 'mother', 'day', 'mom', 'hope', 'good', 'day']",1.0
"['aww', '...', 'mom', 'appreci', 'much', 'familia', 'leav', 'tour']",1.0
"['everi', 'right', 'feel', 'like', 'crazi', 'fanboy', 'jason', 'mraz', 'jame', 'morrison', 'jealousi', 'tangibl']",1.0
"['cant', 'stop', 'playin', 'head', 'pussycat', 'doll', 'jai', 'ho', 'ellen', 'degener', 'hd']",1.0
"['listen', 'maroon', '...', 'song', 'jane', 'one', 'favourit', 'album', 'time']",1.0
"['much', 'enjoy', 'what', 'name', 'articl']",1.0
[],1.0
"[""i'm"", 'feel', 'much', 'less', 'alon', 'love', 'fitzcarraldo', 'peopl', 'mention', 'idea', 'talk']",1.0
"['chees', 'toast', 'ham', '(:', 'get', 'readi', 'go', 'london']",1.0
['thank'],1.0
"['lost', 'hiatu', 'nooo', 'd:', 'back', 'school', 'tomorow', 'back', 'ty']",1.0
"['lol', '...', 'hiii', 'mayb', 'lay', 'patron', 'bottl', 'water']",1.0
"['need', 'ask', 'someth', 'lmao', 'love']",1.0
"['champion', 'team', 'defunct', 'mba', 'cebu', 'gem']",1.0
"['watch', 'run', 'fat', 'boy', 'run', '...', 'haha', 'soo', 'funni']",1.0
"['sooo', 'pleas', 'sun', 'shine', 'today', 'garden', 'come']",1.0
"['thank', 'love', 'btw', 'happi', ""mother'"", 'day', 'mom']",1.0
"['would', 'believ', ""i'm"", 'done', 'homework', 'rest', 'life']",1.0
"['go', 'last', 'night', 'girl', 'night', 'fab', 'everyon', 'made', 'effort', 'dress']",1.0
"['went', 'john', 'grisham', 'instead', '...', 'pleas', 'never', 'suspect', 'thing', 'lol', 'hope', 'tomorrow', 'better', 'day']",1.0
"['love', 'read', 'ur', 'littl', 'quot']",1.0
"['never', 'anyth', 'tv', 'sunday', ""can't"", 'wait', 'america']",1.0
"['awesom', ""i'm"", 'glad', 'screw', ""i'll"", 'let', 'know', 'monday', 'go', 'watch']",1.0
"['day', 'boyzon']",1.0
"['good', 'mood']",1.0
"['anyon', 'els', 'go', 'train', 'trip', 'nation', 'train', 'day']",1.0
"['perfect', 'sunday', 'morn', 'sun', 'shine', 'feel', 'good', 'time', 'perfect', 'breakfast']",1.0
"['lol', 'peek']",1.0
"['realis', 'much', 'love', 'sunday']",1.0
"['ye', 'keep', 'come']",1.0
"['go', 'derni', 'race', 'sofi', 'cindi', '...', ""i'll"", 'see', 'eric']",1.0
"['yay', 'thank', 'awwh', 'feel', 'grand', 'soon', 'twittertaleov']",1.0
"['miss', 'u', 'stop', 'defend', 'urself', 'true', 'fan', 'u', ""u'r"", 'best', 'u', 'chang', 'ur', 'biggest', 'french', 'fan']",1.0
"['love', 'lego', 'indiana', 'jone', 'game-research', ""aracheologist'"", 'dream']",1.0
"['kid', 'derbyshir', 'school', 'string', 'concert', 'buxton', 'opera', 'hous', 'today', ""they'r"", 'quit', 'excit']",1.0
"['damn', 'right']",1.0
"['omg', ""i'm"", 'happi', 'thank', 'micheal', 'sheen', 'aka', 'aro', 'know', 'photoshoot', 'volturi', 'done', 'happi']",1.0
"['thank', 'busi', 'exam', 'tomorrow', ':/']",1.0
"['join', 'twitter', 'thank']",1.0
"['read', 'book', 'sunshin', 'goona', 'good', 'day']",1.0
['congratul'],1.0
"['relax', 'work', 'mother', 'day', 'oh', 'well', 'good', 'day', 'hope', 'well']",1.0
"['final', 'sync', 'ipod']",1.0
"['hello', '...', 'wish', 'mother', 'happi', ""mother'"", 'day', 'today', '..', 'everyday', '...', 'happi', 'tweet', '...']",1.0
"['catch', 'teeve', 'show']",1.0
"['hehe', 'yea', 'suppos', 'sound', 'mean', '..', 'hahhaa']",1.0
"['awesom', 'milkshak', 'areo', 'mint', 'blend', 'like', 'lumpi', 'smoothi', 'chatter', '...']",1.0
"['cool', 'bean', 'yeah', 'man', 'prob']",1.0
"['thank', 'follow', 'hope', 'well', 'cant', 'wait', 'see', 'australia', 'ya', 'come']",1.0
"['haha', 'dude', 'b-date', ':p', ""i'll"", 'wish', 'u', 'ur', 'b-day', 'oth', 'novemb', ""i'll"", 'also', 'turn', 'u', 'repli', 'pleas']",1.0
"['happi', ""mother'"", 'day']",1.0
"['friend', 'call', 'mother', 'earth', 'ever', 'seem', 'nurtur', 'second', 'natur', 'god', 'babi']",1.0
"['happi', 'mother', 'day', 'u', 'milf']",1.0
"['sound', 'cool', ""liverpool'"", 'ace', 'especi', 'like', 'beatl', 'co', ""there'"", 'museum', 'shop', 'dedic']",1.0
"['addict', 'sociabl']",1.0
"['much', 'appreci', 'yeah', 'sure', 'challeng', 'great', 'reward', 'trade', 'anyth']",1.0
"['love', 'everryth', 'breadtalk', 'would', 'eat', 'whole', 'place', 'could']",1.0
"['oh', 'twa', 'brilliant', 'idea', 'say', 'say', ""i'm"", 'idea', 'woman']",1.0
"['board', 'uss', 'enterpris', '..', 'warp', 'speed', 'ahead', 'fb']",1.0
"['saw', 'pic', 'awesom']",1.0
"['sound', 'like', 'plan', 'nice', 'see', 'posit', 'think', 'though', 'rather', 'usual', 'media', 'dead', 'tosh']",1.0
"['happi', 'mother', 'day', 'mom']",1.0
"['nutella', 'croissant', 'mango', 'melon', 'coffe', 'love', 'stalk', 'iri', 'breakfast', 'bed', 'courtesi', 'n', 'hous', 'til', 'noon']",1.0
"['haha', 'came', 'home', 'long', 'night', 'saw', 'tweeti', 'khayyam', 'wakil', 'usual', 'announc', 'shit', 'lol']",1.0
"['aww', 'thank', 'soulmat', 'haha']",1.0
"['like', 'alreadi', 'new', 'follow', 'join', 'midst', 'zombi', 'mayhem']",1.0
"['hey', 'ive', 'seen', 'music', 'live', 'funni', 'lol']",1.0
"['came', 'back', 'home', 'ne', 'gig', 'anoth', 'fun', 'night', 'skankin', '...', 'workout']",1.0
"['hi', 'get', 'tought', 'could', 'write', 'someth', 'today', ""i'm"", 'gonna', 'go', 'shop', 'soo', 'fun']",1.0
"['heya', 'hour', 'famin', 'start', 'may', 'nd', 'gonna', 'take', 'part']",1.0
"['happi', ""mother'"", 'day', ""mom'"", 'gave', 'mom', 'rose', 'treat', ""max'"", 'restaur', '..']",1.0
"['avenu', 'rain', 'cool']",1.0
"['love', 'hubbi', 'spray', 'tan', 'back', 'leg', 'hope', 'look', 'like', 'allsort', 'much', 'longer']",1.0
"['realli', 'alway', 'dirti', 'ha', 'ha', 'sex', 'addict']",1.0
"['justin', 'timberlak', 'easili', 'becom', 'reiki', 'master']",1.0
['cheer'],1.0
"['oh', 'jealou', 'though', 'miss', 'fri', 'potato', 'bread']",1.0
"['noth', 'sort', 'nevertheless', 'shall', 'go', 'share', 'magnific', 'wider', 'world']",1.0
"['hahaha', '...', 'gut', 'birthday', 'soon', ""he'll"", 'wait', 'haha']",1.0
"['best', 'sunday']",1.0
"['coralin', 'scari', 'yesterday', 'puke', 'luckili', 'ahaa', 'week', 'day', 'till', ""i'm"", 'babi']",1.0
"['lmfao', 'omgosh', 'first', 'heard', 'song', 'felt', 'like', 'gonna', 'pee', 'omgosh', 'waltzer', 'man', 'lol', 'xoxo']",1.0
"['happi', 'bee', 'start', 'feel', 'better', 'cant', 'wait', 'birthday', 'day']",1.0
"['busi', 'love', 'time']",1.0
"['bring', 'win', 'best', 'movi', 'ever', 'u', 'best', 'actress', 'singer', 'dancer', 'role', 'model', 'ever', 'xoxo']",1.0
"['hey', 'samantha', 'welcom', 'happi', ""mother'"", 'day']",1.0
"['feel', 'better', 'today']",1.0
"['thank', 'work', 'treat', 'need', 'post', 'xml', 'realli', 'though', 'think', 'emul', 'rail', 'activeresourc']",1.0
"['happi', ""mother'"", 'day', 'mom', 'love', 'alway']",1.0
"['definit', 'win', 'life']",1.0
"['got', 'back', 'kuantan', 'sooo', 'much', 'fun']",1.0
[],1.0
"['way', 'take', 'photo', 'park']",1.0
"['wooo', 'recov', 'run', 'race', 'life', 'yest', 'manag', 'min', 'sec', 'bad', 'absolutley', 'trian']",1.0
"['awak', 'readi', 'learn', 'littl']",1.0
"['bought', 'awesom', 'shooeesss']",1.0
"['band', 'recommend', 'steph', '-->', 'paramor', 'els', 'great', 'band', 'consist', '->', 'hayley', 'william', 'josh', 'farro', 'zac', 'farro', 'jeremi', 'davi', 'best', 'band']",1.0
"['watch', 'arsen', 'v', 'chelsea', 'today']",1.0
"['hahahaah', 'lamo', 'that', 'bad', 'xdd', 'want', 'oneshot', 'go', 'thurther', 'hehe', 'like', '...', 'bedroom', 'xdd']",1.0
"['forward', 'start', 'teach', 'new', 'student', 'hypnosi', 'plenti', 'laugh', ""i'm"", 'sure']",1.0
"['ohi', 'would', 'marri', 'travi', 'pastrana', 'second', '...', 'he', 'attract', 'he', 'sweetest', 'thing', 'attract', ';)', 'ha']",1.0
"['awesom', ""i'll"", 'keep', 'look']",1.0
"['yeah', 'like']",1.0
"['agre', 'truli', 'coolest', 'best', 'thing', 'everyday', 'definit', 'trade', 'anyth', 'dad', 'ftw']",1.0
"['download', 'podcast', 'bu', 'stop']",1.0
"['omg', '...', 'best', 'roast', 'ever', 'im', 'full', 'haha', '..']",1.0
"['happi', ""mother'"", 'day']",1.0
"['final', 'home', 'tomorrow', 'day', 'amaz']",1.0
"['yaaay', 'back', 'final', 'love', 'read', 'tweet', ';d', ';p']",1.0
"[""i'm"", 'sure', 'repeat', 'soon', 'seem', 'tv', 'quit', 'lot', 'late', 'glad', 'mention', 'last', 'night', 'watch']",1.0
"['hhahaa', 'well', 'strang', 'woke', 'empti', 'hous', 'ahah', 'lolllyyi', 'love', 'dog']",1.0
"['morn', 'footbal', 'today', 'think', 'learn', 'applescript']",1.0
"['thank', 'hun', 'next', 'time', ""we'll"", 'go']",1.0
"['took', 'advic', 'enjoy', 'small', 'alon', ""would'v"", 'come', 'lol']",1.0
"['dunno', 'mayb', 'flu', 'feel', 'bitbett']",1.0
"['alreadi', 'book']",1.0
"['dream', 'world', 'battl', 'evil', 'spork', 'hord', 'later', 'folk']",1.0
"['work', 'dig', 'dug', 'get', 'level', 'without', 'die', 'mega', 'man', 'tomorrow', 'work', 'goal', 'level', 'minut']",1.0
"['shecki', 'happi', 'mom', 'day', 'u', 'well', 'mani', 'come']",1.0
"['good', 'morn', 'one', 'ore', 'day', 'yay', 'twittertakeov']",1.0
"['yay', 'play', 'scattegori', 'random', 'joel', 'may', 'sherman']",1.0
"['went', 'church', ""t'wa"", 'differ', 'lol']",1.0
"['happi', ""mother'"", 'day', 'mom']",1.0
"['know', 'share', '...', 'follow', '...', 'wonder', 'sun', 'shine', 'brightli', 'darkest', 'africa', '...']",1.0
"['drive', 'fast', 'much', 'fun', 'went', 'hahaha', 'goodnight']",1.0
"['know', 'feel', 'way', 'well', 'nice', 'walk']",1.0
"['watch', 'america', 'next', 'top', 'model', 'yah', 'haha']",1.0
"['..', 'mention', 'spend', 'time', 'two', 'bff', '..', 'total', 'worth']",1.0
"['aww', 'love', 'pic']",1.0
"['make', 'mix', 'minut', 'far', 'aim', 'minut', 'love', 'far', 'dj', 'sugarfre']",1.0
"['best', 'hot', 'chocol', 'ever', 'chilli', 'way', 'back', 'uk', 'need', 'love', 'bed', '...', 'oh', 'sunday', 'roast', 'mmm']",1.0
"['realli', 'cool', ""i'm"", 'pc', 'mac', 'well', 'ooold', 'iphon', 'tho']",1.0
"['phone', 'ultra', 'fast', 'latest', 'firmwar', 'updat', 'instal']",1.0
"['amaz', 'night', 'girl']",1.0
"['left', 'nake', 'littl', 'ass', 'bed', 'even', 'though', 'feet', 'stll', 'hurt', 'nite', 'made', ';-)']",1.0
"['facepanda', 'cool']",1.0
"['alway', 'good', 'polish', 'comfort', 'home', 'noth', 'mischevi', 'went', 'fab', 'night', 'gossip', '...']",1.0
"['happi', 'mother', 'day', ""mom'""]",1.0
"['yea', 'look', 'good', 'flower', 'mean']",1.0
"['lookin', 'forward', 'love', 'meal', 'grandpar', 'th', 'posh', 'italian']",1.0
"['ok', 'sick', 'date', 'suit', 'u', 'thursday', 'night', 'friday', 'night', 'sat', 'night', 'think', 'laast', 'night', 'get', 'quick']",1.0
"['head', 'offic', 'quiet', 'stockholm', 'least', 'sunni']",1.0
"['f', 'soon', 'good', 'luck', 'brawn', 'mclaren', 'fix', 'look', 'sharp', ':p']",1.0
"['peep', 'remix', 'wu', 'dynasti', 'remix', 'tape', 'delay', 'give', 'u', 'idea']",1.0
"['best', 'weekend', 'ever', 'xxx']",1.0
"['lookin', 'good', 'mate']",1.0
"['listen', 'mendelssohn', 'italian', 'symphoni', 'love']",1.0
"['notebook', '...', 'marvel', 'film']",1.0
"['follow', 'follow', 'simpl']",1.0
"['lazi', 'sunday', 'final']",1.0
"['heey', 'awsom', 'god', 'bless']",1.0
"['ami', 'meredith', 'soccer', 'team', 'well', 'also', 'news', 'soccer', 'team', 'aswel', 'xx']",1.0
"['good', 'even']",1.0
"['yay', 'happi', ""mother'"", 'day', 'fb']",1.0
"['head', 'theatr', 'show', 'tonight', ""i'm"", 'exit']",1.0
"['bit', 'curiou', 'much', 'pay']",1.0
"['busi', 'fun', ""mother'"", 'day', 'thank', 'got', 'want', '...', 'wii', 'fit', 'yay']",1.0
"['awak', 'husband', 'snore', 'faintli', 'side', 'happi']",1.0
"['new', 'slipper', 'piggi', 'cute', 'warm']",1.0
"['excit', 'rove', 'tonight', 'jennif', 'garner', 'gina', 'riley']",1.0
"['lara', 'thank', 'much', 'ff', 'recommend']",1.0
"['nice', 'one', 'hahaha', 'thank', 'last', 'night']",1.0
"['last', 'day', 'lonesometown']",1.0
"['goe', 'church', 'hallelujah']",1.0
"['thxx', 'bathroom', 'said', '..']",1.0
"['good', 'morn', 'twittertakeov']",1.0
"['th', 'tweet', 'goe', 'w', ""i'd"", 'one', 'talk', 'morn', 'lol']",1.0
"['ever', 'pointless', 'argument', 'drunk', 'mum', 'drunk', 'nan', 'drunk', 'mum', 'bf', 'dinner', '...', 'fun', 'time', 'round', 'hahah']",1.0
"['im', 'home', 'dinner', 'mum', 'delici', 'nice', 'good', 'time', 'happi', 'mother', 'day', 'mum']",1.0
"['omg', 'luv', 'u', 'guy', 'thank', 'keepin', 'entertain', 'awak', '...', 'missinmydgbigtym']",1.0
['thank'],1.0
"['blogtv', 'fun', ""can't"", 'wait', 'til', 'next', 'time']",1.0
"['give', 'anyth', 'love', 'daniel', 'schuhmach']",1.0
"['beer', 'pong', 'jess']",1.0
"['hehe', 'funni', 'midget', 'thing', 'cheer', 'alex', 'wave', 'germani', 'right', '..', 'spain', ';d']",1.0
"['happi', 'even', 'make', 'laundri', 'wonder']",1.0
"['excit', 'tour', 'fotc', 'idea', ""i'll"", 'see', 'tomorrow']",1.0
"['good', 'day', 'drive', 'mountain', 'visit', 'kati', 'eat', 'chip', 'fudg', 'stock', 'love', 'smell', 'soap']",1.0
"['yvonn', 'thank', 'ffrecommend', 'love', 'profil', 'photo', 'agre', 'w', 'u', 'sleep', 'lol']",1.0
"['saw', 'new', 'star', 'trek', 'movi', 'yesterday', 'twa', 'good', 'quiet', 'day', 'today', 'gym', 'lunch']",1.0
"['iam', 'eat', 'pizza', 'want', 'haha', '..']",1.0
"['two', 'day', 'countri', 'victoria', 'stress', 'gone', 'think', 'left', 'fend']",1.0
['thank'],1.0
"['least', 'get', 'closer', 'normal', 'bedtim', 'enjoy', 'trip', 'keep', 'us', 'updat', 'sweet', 'dream']",1.0
"['father', 'lucki', 'man', 'sound', 'like', 'fighter']",1.0
"['dinner', 'famili', 'watch', 'wild', 'child', 'car']",1.0
"[""i'm"", 'feel', 'higher', 'mt', 'everest']",1.0
"['yeah', 'teas', 'boofi', 'bit', '...', ""i'm"", 'buy', 'red', 'hair', 'extens', 'btw']",1.0
"['shhhweeet-jay-z', 'bro', 'back', 'prom']",1.0
"['morrrn', 'last', 'day', 'random', 'awesom', 'weekend', 'gonna', 'round', 'dbar', 'style', 'good', 'timezzz']",1.0
"['welcom', 'twitter', 'hope', 'long', 'saw', 'light', 'join', 'us']",1.0
"['enjoy', 'sun', 'daddi', 'learn', 'englisch', 'exam', 'watch', 'gilmor', 'girl']",1.0
"['home', 'go', 'sleep', 'goodnight', 'twitter', 'world']",1.0
"['happi', ""mother'"", 'day', '...', 'gr', 'day', 'kid', 'mum']",1.0
"['basic', ""i'v"", 'listen', 'miley', 'cyru', 'fourteen', 'hour', 'love']",1.0
"['love', 'good', 'girl', 'go', 'bad']",1.0
"['haha', 'yeah', 'heard', 'leicest', 'home', 'self', 'movi', 'candi', 'pizza', '..', 'amaz', 'even']",1.0
"['good', 'see', 'famili', 'good', 'day', 'today']",1.0
"['hi', 'twit', 'friend', 'happi', ""mother'"", 'day', 'beauti', 'amaz', 'mother']",1.0
"['pack', 'trip', 'ascari', 'track', 'thank', 'bacardi']",1.0
"[""i'll"", 'watch', 'soon', 'love', 'new', 'york', 'sweet', ""i'll"", 'lookout']",1.0
"['watch', 'gossip.girl', ""dan'"", 'funni', 'haha']",1.0
"['good', 'morn']",1.0
"['relax', 'relax', 'relax', 'bit', 'bbq', 'today', 'mayb']",1.0
"['celebr', 'st', 'birthday']",1.0
"['guy', 'match', '...', 'cute', 'ps', 'visit', 'la']",1.0
"['ye', 'act', 'realli', 'cring', 'worthi', 'though', 'find', 'entertain']",1.0
"['anytim', ""i'm"", ""can't"", 'match', 'stamina', '...', 'nice', 'warm', 'comfi', 'bed', 'call', 'scream', 'name', '...', 'lol', 'night', 'ninja']",1.0
"['like', 'new', 'trend', ""who'"", 'next']",1.0
"['happi', 'mother', 'day']",1.0
"['go', 'bed', 'happi', 'mother', 'day', 'peopl']",1.0
"[""can't"", 'wait', 'see', 'yall', 'friday', 'hope', 'meet', 'u', 'guy', 'would', 'make', 'night', 'even', 'better']",1.0
"['morn', 'newt', '...', 'hope', 'well']",1.0
"['awww', 'sweet']",1.0
"[""i'm"", 'let', 'reach', 'sink', 'that', 'sure', ""i'm"", 'still', 'present', 'joint', 'hon', 'owen', 'mon', 'pm-pm', ""i'm"", 'sat', 'pm-pm']",1.0
"['sunni', 'feel', 'realli', 'well', 'today', 'yippee']",1.0
"['perfect', 'thank']",1.0
"['good', 'morn', 'gonna', 'clean', 'hous', 'bit', 'mayb', 'clean', 'noth', 'rest', 'day']",1.0
"['chillin', 'hangov', 'hollyoak', 'plate', 'chip', '...', 'sunday', 'morn']",1.0
"['good', 'morn', 'everyon']",1.0
"['ye', 'join', 'us', 'requir', 'cupcak', 'donat', '...']",1.0
"['nice', 'jet', 'ski', 'test', 'hope', 'book', 'go', 'well', 'cheer', 'ad', 'got', 'twitter', 'watch', 'gadget', 'show']",1.0
"['listen', 'weightless', 'time', 'low', 'thank', 'make', 'listen']",1.0
"['gott', 'home', 'work', 'relax']",1.0
"['happi', 'mother', 'day']",1.0
"['final', 'made', 'qc', '...', 'happi', ""mother'"", 'day', 'got', 'car']",1.0
"['lol', 'tri', 'take', 'old', 'man', 'eh', 'good', 'heheh', 'cute']",1.0
"['sunnn', 'finnalllyyi', 'aint', 'slept', ':|', 'need', 'sleep']",1.0
"['sever', 'day', 'ago', 'great', 'though']",1.0
"['sleep', 'miss', 'fun', 'hey', 'dg', 'let', 'play', 'anoth', 'gammm', 'brian']",1.0
"['prepar', 'visit', 'friend', ""we'r"", 'gonna', 'watch', 'twilight', 'yay']",1.0
"['realli', 'enjoy', 'weekend', 'sooo', 'much', 'hope', 'u']",1.0
"['yeay', 'haha', 'thank', 'much', 'jiah']",1.0
"['anyon', 'big', 'finger', ""i'v"", 'love', '...']",1.0
"['morrison', 'come']",1.0
"[""i'm"", 'pleas', 'actual', 'manag', 'run', 'whole', 'km', 'mother', 'day', 'classic', 'without', 'stop']",1.0
"['chill', 'mcfli', 'last', 'night', 'absoulut', 'incred', '=d', 'love']",1.0
"['wow', 'good', 'idea', '...', 'b-day', 'yesterday', 'alreadi', 'took', 'present', 'thank', 'anyway']",1.0
[],1.0
"['lmao', '...', 'still', 'thoroughli', 'enjoy', 'convers']",1.0
