content,target
"@Feego16 Until @twitter brings back our EVERYONE button, you can access the public timeline at http://twitter.com/public_timeline",0.0
@retrogrrl Well thank you.,1.0
"ahah oh yes, i forgot, they need to earn money.. maybe we could get them jobs as checkout chicks if twitter takes over",1.0
"@minnaryyni Heh, aye. I should have investigated properly first before asking  Does seem like it's not the most obvious thing though.",0.0
@AmyFroebel Nope. Just come back to CT,0.0
"Morning everyone! Going to a gig now, then a run. Update you all later",1.0
@AlanCarr hmm Have to admit was a good episode and his man bag was rather fetching,1.0
"@laflour good suggestions, thanks",0.0
"@aworldinside ngl, my favourite thing about wikipedia sometimes is that it makes wookiepedia such an easy pisstake.",0.0
@EllaPaigeBabe hey im back  i replyed xxx,0.0
@WayneLiew just need to know what to be cautious about.  being cautious is good.,0.0
may the 4th be with you,0.0
"Just opened a facebook account, I'm a little confused I don't really get it. Twitter seems much better",0.0
"@aussie_ali  really?  i'm in greensborough, but prev bundoora..",0.0
just finished designing her multiply site,0.0
"@morningsteppa  yeah, big chill here too good foods, good music, great weather!  have a cool day Bro!",0.0
"hey everyone, guess what? ROONEY ISN'T COMING TODAY!",0.0
"Going shopping  Then Sunday dinner, round two :p",1.0
she distracteded me in fb chat  yays,0.0
happy star wars day,0.0
"@dan_pentagram trip with school! get to go see a west end show and loads more stuff, its gonna be great",1.0
add me on myspace?? www.myspace.com/pwnage_org  -&gt; pcFOpc,1.0
"@switchfoot loving your music , had a good recommendation from someone who knows his stuff",1.0
If I could only update my status in just one place....,0.0
I think both Josiphina and Jacqui have killed there tweetdecks or overspammed like SOMEONE,0.0
Happy Birthday to my Whore,1.0
@kixxa I'm somehow totally distracted by that shirt!  I don't even know why.Suddenly he's like the guy next door!,0.0
first trip home since diwali. But before that a couple of days in saddi dilli,1.0
finally shifted from Twhirl to TweetDeck so I can filter through my close friends' updates  happy monday peeps,0.0
schoool time. not doing much this week.  about 20 more days of school and it's time for NYC!  can't wait for the last day of school.,1.0
@ColinMackay I think I left my conference feedback sheet in my bag. Oops. Just say Excellent for everything  Found out about it from you,0.0
Is babysitting 3 dogs...they are all over the place...,0.0
just got up  Wheres the sun? =O,1.0
"yay sing it loud wed, fall out boy, all time low and cobra starship on friday  WIN",1.0
@xojennielynn or @lauren_ohh i think one of you should give a ride! please?,0.0
@sillyyak11 haha well have fun at school! I'm gonna be sittin' at home with my italian restaurant by my side,1.0
http://twitpic.com/4jdkq - Got a new belt  it's a sheriff star,1.0
"@hubermanuela  hey girl, what's up? what r u gonna do today?",0.0
"@nsingman haha!  yes, there's a lot to be said for nekkid religion",0.0
"@DaveWares working, my 4-day weekend is over, aah well another one coming in 2 weeks",0.0
@aussie_ali  that wretched Blue nun has you in her clutches Miss Ali!!!!!  S L O    W  down,0.0
@jeffmello I did sales training for a couple of the papers. They paid my bills for a bit.,1.0
@tommcfly i'm so glad,0.0
"@trishaelyca  not really, all in all, if im not mistaken, mga less than 1k each lng ang gastos namen...",0.0
@daryllorette Your welcome.,0.0
@DinaRoberts thanks,1.0
"off to school, the home for some AP studying!",0.0
"Cooking microwave pizzas, yummy",1.0
School can blow me. He looks nice today thoughh.,0.0
"@Booooooom I love how Alex Pardee colours his picturs, so differnt",0.0
by Ginaaaaaaaaaaaaaaaa with Ilonaaaa,0.0
Alhamdulillah PFP exam was alright~ It's Strategic Management time!,1.0
"@ninjastalk HEY, BABEE. ) LOVE YOOOOUUU. &gt;&lt; RP time.",0.0
Early morning R&amp;B.  ? http://blip.fm/~5jimj,0.0
@jeffparks That would be most welcome,1.0
@OxygenOverdose awesome! have to take a look at them when i'm home.,1.0
@FONEJACKER12009 haha I do not know how to work blip apart from the obvious! thanks for reblipping my song  have a nice day xxx,1.0
@sweet19 awesome. lemme see when you're done.,1.0
i am leaving now  to go to lilmarshmellows house :p,0.0
Goodmorning world,0.0
gunna spend today with my sexy best friend,1.0
"is wishing, after watching those videos, that it will be FREEZING next weekend so she can bring Edea out again without dying",1.0
"sorry mum, will treat you well from now on",0.0
@jelnora Nothing like alone time with your handheld device,0.0
Heading into Glasgow for a rehearsal for my upcoming show,0.0
@rylie023 i think you'd look cute in the beanie hat,1.0
"@gingerying if you decide to take a break on your paper..the link is a perf-choreo, cute&amp;cheesey but enjoyable   http://tinyurl.com/ddnqv5",1.0
"@cassiewho haha no problem, it's fun isn't it",1.0
Mmmm holiday commercials really ARE nice,1.0
I'm dying to see the reaction on their faces  .. its going to be FUN gedan begad,1.0
"Neglecting the boy, apparently... I'm outro, for real life",0.0
I've just realised - 400 FOLLOWERS! YAY!  xx,1.0
My Life Would Suck Without You - Kelly Clarkson,0.0
@Prodigy702 haha FINALLY !!  hiii friend .,1.0
Taking the day off and doing absolutely nothing    Studying begins on the morrow,0.0
@tintinex Morning  Glad to hear about your happy news!,1.0
@OceanCity thank you.  we had a blast,1.0
Also love and Light to everyone else who I have not been able to fit into my last tweet  Thank YOU All,1.0
@vavroom I'm the heir to the over draft,0.0
Up way way way to early this am....thanks @shane_benson,0.0
Goodmorning world!,1.0
@girlgamy you can also watch Family Guy online. www.fancast.com  And yes I am a total shill.,0.0
@xoxokimmie good morning,1.0
I like Rio Ferdinand - when he's wearing an England jersey.,1.0
@Devinwade heyyyyyyyyyyy! Look who it is,0.0
"@bryanboy Congratuations, Sweetie.",0.0
@iantalbot You're still welcome - the door's wide enough for your zimmer frame,0.0
@AllEarsDeb Ditto that for me!  Staying inside warm and dry today!,0.0
@cmykara Something like that!,1.0
"@johnlacey had someone tell me tonight &quot;there are only 2 states to be in, QLD and Pissed&quot;",0.0
supernatural tonight  yay,1.0
"@typicalhigh Yay me!  But, what in particular?",0.0
@Jeewilikers...you should call school and tell them you have swine flu so we can have the day off,0.0
"aww, jon ryan bob and greta in one picture? how adorable  and it brightens my morning, ty jon walker",1.0
"@robluketic You're not kidding when you say you have to be fast, are you?  I was there like 5 seconds after your tweet: nothing.",0.0
Soon my new job starts  I'm so happy!,1.0
"@Sazchik  I read somewhere they were restoring the name, hope it happens soon",0.0
[Wrong!] @anambanana thanx  your THE awesome! http://tinyurl.com/ddqpoa,1.0
"Thanks for the follow, Doug. I like that hat",1.0
@LJCharleston  Thanks darling girl   xx,1.0
School -.- I'm arrange for the design of the blog to a friend! I think it's looks good  http://xoxoeternity.blogg.no/,1.0
is making breakfast .,0.0
@realoomph leuke droom. Dat werd dus stand-up comedy?,1.0
school then the used concert tonight!!,0.0
"I feel funny. Hmmp, better be an amazing fucking day. why not?  I LOVE HOW I KNOW SAMMY ROVIN GOT A TEXT ABOUT THIS TWEET &lt;3333",1.0
@JennaFBN Yay I love it when you host Money For Breakfast Jenna Lee  4hrs of you the amazing and so pretty and sexy Jenna Lee yay.,1.0
@tobinharris brilliant! Best tool of the year,1.0
my mum thought that my brother laughing was the cat about the throw up... smooth,1.0
Just a couple thoughts....was bored this morning,0.0
HAPPY STAR WARS DAY EVERYONE  any excuse for a few drinkies eh?,1.0
waitin for dr dee.... had lunch with my beautiful lady  before that i was on the gym ... ( yeah need to loose 10 more  ),1.0
Good morning twitterland. Happy Monday,0.0
"GoodMorning. My Father's going balistic, and I'd say more but I'd rather not get beat, so Have a Good Day, and please text me",1.0
Off to a wedding!,1.0
My hair actually looks kinda fierce today. wth? Listening to U2 makes me happy,0.0
"Finally started Twittering.... got to keep up... So downgrade from full colour, pictures etc. to simple small sized text messages....",1.0
@greggrunberg Just discovered your 'Band from TV'... you guys are really good! Love the music,1.0
"@BrianNeudorff Good morning   Been here since 4am, just quiet.  How are you?",0.0
gotta share this   http://bit.ly/19OL1b,0.0
"@j3nn1e ooh good!  im starting with the hardest one, gonna be at it all day. ive locked my door and im only leaving for food and toilet! x",1.0
"had a great weekend in Stuttgart at the befah-conference. Wonderful people, nice discussions and lots of fun. Together we're strong!",1.0
@monicafrancesca congratulations! woootwoooo!  @ginoboi great game!  nakaka-hyper kayo!,1.0
Oh also today we must remember that it is Hoppusday. So happy Hoppusday  Yes I said it yesterday but it changed okay?,1.0
"Dear intertweet, plz 2 hack up a spotify plugin for Songbird. The SDK exists already. Just needs code",0.0
Still Doing Grench paper and still getting distracted,0.0
Another HD - my lecturer was gob smacked by how good our presentation was,1.0
"@sweetemmaxxx i love the cheesey ones, and the cool orignal ones  , , , skips i have when my brother has them got to try them u c haha",1.0
@limyh No problem. I'm just sharing the whole list to you.,0.0
me knows what to be tested on all the exam subjects except for english. damn davis.,0.0
"@cbear80 indeedy! weather crappy then, god now. pity its dark! :O hopefully it stays dry!",0.0
weather starting to be better  So just SHINE **,1.0
@m_mazur Hahaha...and I who actually thought you just were popular!,0.0
I love being able to run my tongue along my teeth,1.0
i got baby g wach its zi same as the 1 lady gaga wears in eh eh film clip but in pink!! I LOVE YOU KAY thanks a heap  i win olivia,0.0
eating kfc fries!,0.0
@jeffinator today was my first day,0.0
@TrIsHa87 dan humphires is the most adorable human being ever   i &lt;3 &lt;3 &lt;3 him,1.0
sitting on chloes little trike thingo its a girraffe  ill most probobly get yelled at with in the next minute or so! ohhh well,1.0
is busy creating a new logo for my  site,1.0
@AmyyVee aww that was a really great blog :] thanks for the mention  hi form the philippines :-h :],1.0
Another nice day again! Working in Goderich today so I can walk &amp; enjoy the weather,1.0
got alot of runnin around to do today to get this job app completed so they can have it on file... so glad i got this job!!,1.0
@misslazarou Bom apetite,1.0
@rustyrockets et's genitals are in his magic glowing finger,0.0
rearry rip. Youd never guess what i ate..,0.0
"@tranced1 yes mate, on Friday",1.0
"@stephjacko hey, you know the trailers before hannah montana? is there a jonas brothers 3D concert experience trailer?  x",0.0
"ah! A clean house...finally, so nice",1.0
"Early Monday,great  Rainy Monday,not so great :|",0.0
"Up and around a little earlier than I wanted to be (phone rang 5:30 AM).  Exercise is a good way to start the day, right?",1.0
@Falcon1991 Link !,0.0
Goood Afternooon,0.0
"nvm, lexi's playlist is working its magic",0.0
At the airport waiting,0.0
@MattCohenIII it could be worse  so u usually a nite owl?,1.0
new super power camping place -&gt; 24 hr MAC @ Springleaf Tower  ...still eating my fries.,0.0
"@IdeasCulture w00t, have a red wine now",0.0
Good morning in Twitterville. Off to work I go...Chat @ all of u later,1.0
@MicaR think so but my boss is in Switzerland all week. going when she returns  ira gonna be awesome,1.0
"Being involved in requirements and architecture is nice and all, but now I'm looking forward to writing some code!",0.0
@XLesseyX good and you cup cake,1.0
Brad Fastings is my favorite person to hang out with from 12 AM to 5 AM,1.0
@yadatree I used to row in high school and just found out there is a rowing club ten minutes away from me so I thought I should sign up,0.0
@YatPundit oooh OK. thought I was losing my MizMind,1.0
"@GeeEmm There will be NO vidoe evidence!  I can't wait, though. Now I just need 2 find a regular partner if I end up loving it!",0.0
"@lemziipie Wow, congrats Rosemary",0.0
@Pearl57 welcome back. my monday turned out ok. hope yours does too  xox,1.0
communitychannel on youtube,0.0
@xanderprod Was actually done by my cousin,0.0
"AP gov exam. Haven't looked at this stuff in months. What's that? I'm a total legal nerd and know these cases like none other? Oh, yeah.",0.0
@penelope_mills  better than a spider or some type if Australian wildlife one would imagine,0.0
yeah! I'm going to Makati Cinema Square with my dad later. haha!,1.0
@insic Anytime,1.0
"I'm going into a spiritual stagnentation, its exploding my ego!. I now realise, i'm not all that great. and I'm ok with that.",0.0
My wish came true!  see u,1.0
"@buchmamsell ist im der Haus... or something like that.  Guten morgen, Frï¿½ulein!",0.0
@neillavin300 Soz no ideas. That is a reason i didnt take geography cz i would fall asleep as well. Lmao,0.0
